abstract,approximate_characters,author,average_characters_per_page,empty_pages,extractable_text,file_name,keywords,likely_ocr_needed,page_count,reason,sections,size_bytes,status,title,year
"Este artigo tem como objetivo apresentar alguns fatores socioculturais que influenciam no desempenho em matemática de meninas. Para isso realizamos um questionário e dois grupos focais com estudantes do 3ª ano do ensino médio do Instituto Federal de Educação de Brasília - Campus Estrutural. Na pesquisa, foram levantadas questões que ajudassem a identificar aspectos socioculturais e relacionar esses fatores ao relatório da Organização das Nações Unidas para a Educação, a Ciência e a Cultura (UNESCO), Decifrar o código . Esse relatório apresenta dados de mais de 120 países e territórios dependentes, e aponta alguns desses fatores e os dividem em: fatores de âmbito individual, fatores de âmbito familiar e pares, fatores de âmbito escolar e fatores de âmbito social. Os resultados obtidos evidenciam que esses fatores influenciam diretamente no desempenho do grupo de meninas entrevistadas em matemática, principalmente os fatores de âmbito familiar e escolar aos quais as alunas mais mencionaram, os dois permeados por questões culturais de gênero.
",67832,KAMILA STEFANE DA SILVA CRUZ CELESTINO,1739.28,[],True,Kamila_Celestino_CEST.pdf,"[""gênero"", ""desempenho em matemática"", ""igualdade de gênero"", ""STEM""]",False,39,,"[""None"", ""Instituto Federal de Educação, Ciência e tecnologia de Brasília Campus Estrutural"", ""Licenciatura em matemática"", ""KAMILA STEFANE DA SILVA CRUZ CELESTINO"", ""GÊNERO E DESEMPENHO MATEMÁTICO:"", ""Documento assinado eletronicamente por:"", ""-Daw Aung San Suu Kyi"", ""RESUMO"", ""ABSTRACT"", ""Figuras"", ""LISTA DE ILUSTRAÇÕES"", ""LISTA DE ABREVIATURAS E SIGLAS"", ""SUMÁRIO"", ""1 INTRODUÇÃO"", ""2 DESENVOLVIMENTO"", ""2.1 A questão de gênero e os papéis sociais"", ""2.2 A desigualdade de gênero nas ciências exatas e desempenho de meninas em matemática"", ""2.3 O papel da escola na reprodução das desigualdades de gênero"", ""2.4 Fatores que influenciam o desempenho das meninas dentro das áreas STEM"", ""3 'MARIANA QUER DIVIDIR TRÊS MAÇÃS. QUEM É ESSA MARIANA? POR QUE ELA QUER DIVIDIR AS MAÇÃS?'"", ""4 CONCLUSÃO"", ""REFERÊNCIAS""]",580702,ok,GÊNERO E DESEMPENHO MATEMÁTICO: um estudo de caso no IFB Campus Estrutural,2023
"Apesar do tema ensino de probabilidade estar presente nos principais documentos norteadores da Educação Básica do Brasil, como os Parâmetros Curriculares Nacionais (PCN's) e a Base Nacional Comum Curricular (BNCC), ainda existe uma escassez de produção de artigos sobre a temática, voltados para Ensino Fundamental. Pensando nisso, e em uma forma de minimizar a dificuldade que os estudantes encontram em assimilar os conteúdos de Probabilidade, o objetivo deste trabalho é analisar, utilizando a Taxonomia de Bloom, a progressão das habilidades de probabilidade na unidade temática Probabilidade e Estatística da BNCC de Matemática ao longo do Ensino Fundamental. Para isso, foi construída uma linha do tempo sobre o processo de criação da BNCC, através de uma pesquisa documental. Por meio de uma pesquisa bibliográfica apresentou-se a Taxonomia de Bloom Revisada (TBR). Com todas essas investigações feitas, foi possível encaixar as habilidades específicas de Probabilidade, na tabela bidimensional da TBR, e identificar os saltos de progressão que ocorrem entre elas. Sendo observado, que o principal salto acontece do quinto para o sexto ano do Ensino Fundamental, constatando que essa progressão das habilidades é coerente com o que Piaget (1999) pensa sobre o desenvolvimento cognitivo desses estudantes. Portanto, com essa pesquisa, busca-se incentivar a investigação das habilidades de outras unidades temáticas e etapas.
",100627,Laís Andrade Silva,2012.54,[],True,Laís_Silva_CEST.pdf,"[""ensino de Probabilidade"", ""habilidades da BNCC"", ""Taxonomia de Bloom Revisada""]",False,50,,"[""None"", ""Instituto Federal de Educação, Ciência e Tecnologia de Brasília Campus Estrutural Licenciatura em Matemática"", ""LAÍS ANDRADE SILVA"", ""BNCC E TAXONOMIA DE BLOOM:"", ""AGRADECIMENTOS"", ""RESUMO"", ""ABSTRACT"", ""Figuras"", ""LISTA DE ILUSTRAÇÕES"", ""LISTA DE ABREVIATURAS E SIGLAS"", ""SUMÁRIO"", ""1 INTRODUÇÃO"", ""2 METODOLOGIA"", ""3 BNCC"", ""3.1 Linha do tempo"", ""3.2 Organização Ensino Fundamental"", ""Competências Gerais da Educação Básica"", ""práticas diversificadas da produção artístico-cultural."", ""CIÊNCIAS – 1º ANO"", ""Diferenciar escravidão, servidão e trabalho livre no mundo antigo."", ""3.3 Matemática como área do conhecimento"", ""COMPETÊNCIAS ESPECÍFICAS DE MATEMÁTICA PARA O ENSINO FUNDAMENTAL"", ""perseverança na busca de soluções."", ""3.4 Unidade temática probabilidade e estatística"", ""4 TAXONOMIA DE BLOOM"", ""4.1 Taxonomia de Bloom Original"", ""4.2 Taxonomia de Bloom Revisada"", ""5 ANÁLISE DAS HABILIDADES DE PROBABILIDADE NO ENSINO FUNDAMENTAL"", ""5.1 Habilidades Específicas de Probabilidade na Tabela Bidimensional da TBR"", ""5.2 Análise da Progressão das Habilidades Específicas de Probabilidade"", ""6 CONSIDERAÇÕES FINAIS"", ""REFERÊNCIAS"", ""DA ASSOCIAÇÃO NACIONAL DE PÓS-GRADUAÇÃO E PESQUISA EM ADMINISTRAÇÃO , v. 36, p. 1-16, 2012.""]",1166935,ok,BNCC E TAXONOMIA DE BLOOM: como as habilidades em probabilidade progridem ao longo do Ensino Fundamental,2022
"Este  artigo teve por objetivo analisar como  o  feedback  criativo  contribui  na construção  de  respostas  com  problemas  abertos  e  fechados  de  um  grupo  de estudantes do primeiro ano do Ensino Médio Integrado de um Campus do Instituto Federal  de  Brasília.  Foi  aplicado  dois  problemas  a  dois  grupos,  compostos  por  9 estudantes no grupo A e 19 estudantes no grupo B. Para isso, foram analisadas a produção escrita dos estudantes com e sem o oferecimento de feedback criativo, a fim de verificar elementos que podem ser associados à criatividade em matemática. Após terem recebido o feedback criativo, os discentes apresentaram respostas de maior refinamento em relação ao grupo anterior. Os alunos pertencentes ao segundo grupo demonstraram  uma capacidade superior em  produzir respostas mais aprimoradas,  e  os  comportamentos  observados  revelaram  um  interesse  ampliado em buscar soluções para os problemas matemáticos apresentados.",43246,Leandro Marcondes de Oliveira Pires,1544.5,[],True,Leandro_Pires_CEST.pdf,[],False,28,,"[""None"", ""Instituto Federal de Brasília Campus Estrutural Licenciatura em Matemática"", ""INTERVENÇÃO DOCENTE COMO FORMA DE ESTÍMULO À CRIATIVIDADE EM MATEMÁTICA"", ""Brasília -  DF 2023"", ""LEANDRO MARCONDES DE OLIVEIRA PIRES"", ""RESUMO"", ""1 INTRODUÇÃO"", ""2 REFERENCIAL TEÓRICO"", ""2 REFERENCIAL TEÓRICO > 2.1  Criatividade em matemática"", ""2 REFERENCIAL TEÓRICO > 2.2 Feedback criativo"", ""2 REFERENCIAL TEÓRICO > 2.2 Feedback criativo > 2.2.1  Resolução de problemas - abertos e fechados"", ""3.  METODOLOGIA"", ""4. RESULTADOS E DISCUSSÕES"", ""Padrões de comportamentos observados"", ""Questão 1 (Turma B)"", ""Questão 2 (Turma A)"", ""Padrões de comportamento"", ""Questão 2 (Turma B)"", ""Síntese dos resultados"", ""5. CONSIDERAÇÕES FINAIS"", ""6. REFERÊNCIAS"", ""MEDEIROS, Kátia Maria de. O contrato didático e a resolução de problemas matemáticos em sala de aula. 1999. Disponível""]",1056901,ok,INTERVENÇÃO DOCENTE COMO FORMA DE ESTÍMULO À CRIATIVIDADE EM MATEMÁTICA,2023
"Este artigo teve como objetivo enunciar um plano de conteúdos para o componente curricular Pré-Cálculo (PC) de Licenciaturas em Matemática dos Institutos Federais de Educação, Ciência e Tecnologia (IFs) em território nacional. Cabe ressaltar a importância desse componente no ensino superior devido à baixa qualidade do ensino médio brasileiro e aos índices de reprovação e evasão na disciplina de Cálculo Diferencial e Integral (CDI). Foram consultadas as ementas das disciplinas de PC e, em seguida, reunidas as informações sobre as bibliografias utilizadas. Com as bibliografias reunidas, foram escolhidos os dez materiais didáticos recorrentes e, em sequência, reuniu-se todos os conteúdos desses materiais. Assim, foi possível criar uma base para a construção e implementação desse componente curricular, visto que não há um consenso entre os IFs sobre o papel e objetivo dessa disciplina. Através do Método de Análise Hierárquica (AHP), foi indicado um conjunto de conteúdos de elevada importância a serem trabalhados em PC. Ao utilizar as pontuações obtidas nesse método, foi viável estabelecer uma proporção de tempo para ser destinada a cada conteúdo. Ainda assim, há a necessidade de examinar as horas destinadas ao PC, a fim de que sua carga horária seja distribuída de forma ideal para se trabalhar os conteúdos essenciais ao aprendizado do CDI.
",48951,LUCAS SANTOS DE OLIVEIRA,1398.6,[3],True,Lucas_Oliveira_CEST.pdf,"[""Analytic Hierarchy Process"", ""Currículo"", ""Pré-Cálculo""]",False,35,Há páginas sem texto extraível.,"[""None"", ""Instituto Federal de Educação, Ciência e Tecnologia de Brasília Campus Estrutural"", ""Licenciatura em Matemática"", ""LUCAS SANTOS DE OLIVEIRA"", ""ANÁLISE CURRICULAR DE PRÉ-CÁLCULO:"", ""AGRADECIMENTOS"", ""SUMÁRIO"", ""ANÁLISE CURRICULAR DE PRÉ-CÁLCULO : UMA NOVA PROPOSTA FORMATIVA"", ""RESUMO"", ""1 INTRODUÇÃO"", ""2 DESENVOLVIMENTO"", ""3 CONSIDERAÇÕES FINAIS"", ""REFERÊNCIAS"", ""APÊNDICE A - DISTRIBUIÇÃO DOS CONTEÚDOS EM UNIDADES TEMÁTICAS"", ""APÊNDICE B - RESULTADO DA APLICAÇÃO DO MÉTODO AHP PARA AS UNIDADES TEMÁTICAS"", ""APÊNDICE C - RESULTADO DA APLICAÇÃO DO MÉTODO AHP PARA A UNIDADE TEMÁTICA 01 (NÚMEROS REAIS)"", ""APÊNDICE D - RESULTADO DA APLICAÇÃO DO MÉTODO AHP PARA A UNIDADE TEMÁTICA 02 (GEOMETRIA ANALÍTICA)"", ""APÊNDICE E - RESULTADO DA APLICAÇÃO DO MÉTODO AHP PARA A UNIDADE TEMÁTICA 03 (FUNÇÕES)"", ""APÊNDICE F - RESULTADO DA APLICAÇÃO DO MÉTODO AHP PARA A UNIDADE TEMÁTICA 04 (FAMÍLIA DE FUNÇÕES)"", ""APÊNDICE G - RESULTADO DA APLICAÇÃO DO MÉTODO AHP PARA A UNIDADE TEMÁTICA 05 (FUNÇÕES ELEMENTARES)"", ""APÊNDICE H - RESULTADO DA APLICAÇÃO DO MÉTODO AHP PARA A UNIDADE TEMÁTICA 06 (TRIGONOMETRIA)""]",655899,warning,ANÁLISE CURRICULAR DE PRÉ-CÁLCULO: uma nova proposta formativa,2022
"Este trabalho tem por objetivo verificar se existe uma correlação negativa significativa entre a criatividade no campo da Matemática e a ansiedade em matemática e investigar os níveis de ansiedade e criatividade por meio de uma pesquisa de método misto. Participaram do estudo 39 alunos da 3ª série do Ensino Médio de um dos Institutos Federais de Brasília. Foram aplicados três instrumentos para a coleta de dados: Teste de Criatividade em Matemática, Teste de ansiedade em Matemática sendo a parte quantitativa e Rodas de Conversa com os alunos participantes como parte qualitativa. Os resultados indicam que existe uma correlação negativa entre criatividade em Matemática e ansiedade em Matemática, porém com baixa significância. Neste trabalho também são apontadas as falas dos alunos acerca de suas percepções sobre a ansiedade em Matemática e criatividade em Matemática e o possível impacto em suas notas.
",44652,Lucas Faria de Carvalho Pereira,1594.71,[],True,Lucas_Pereira_CEST.pdf,"[""criatividade"", ""ansiedade"", ""Matemática""]",False,28,,"[""None"", ""INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA"", ""CAMPUS ESTRUTURAL Licenciatura em Matemática"", ""LUCAS FARIA DE CARVALHO PEREIRA"", ""RELAÇÕES ENTRE ANSIEDADE EM MATEMÁTICA E CRIATIVIDADE EM MATEMÁTICA DE ESTUDANTES DO ENSINO MÉDIO."", ""RESUMO"", ""1 INTRODUÇÃO"", ""2 FUNDAMENTAÇÃO TEÓRICA"", ""2.1 Criatividade em Matemática"", ""2.2 Ansiedade em Matemática"", ""2.3 Relação entre criatividade em matemática e ansiedade em matemática"", ""3 METODOLOGIA"", ""4 RESULTADOS E DISCUSSÕES"", ""Boxplot de CRATIVIDADE por ANSIEDADE"", ""5 CONSIDERAÇÕES FINAIS"", ""REFERÊNCIAS"", ""5 ANEXOS"", ""Escala de Ansiedade à Matemática"", ""ANEXO B - Teste de Desempenho Criativo no Campo da Matemática, Versão B - FONSECA (2019)""]",815952,ok,RELAÇÕES ENTRE ANSIEDADE EM MATEMÁTICA E CRIATIVIDADE EM MATEMÁTICA DE ESTUDANTES DO ENSINO MÉDIO,2023
"A teoria probabilística de valores extremos é uma mistura curiosa e fascinante de uma enorme  variedade  de  aplicações  envolvendo  fenômenos,  como  precipitação  de chuvas, inundações, rajadas de vento, poluição do ar, etc. No contexto de ensino e aprendizagem, tal teoria permite o desenvolvimento de noções elementares: construir tabelas  simples  e  gráficos  de  barras;  discutir  as  diferenças  entre  experimento determinístico  e  aleatório;  estimar  probabilidades  por  meio  da  frequência  relativa, analisar padrões observados e esperados. Uma vez que essas noções fazem parte da Educação Básica, há a possibilidade de um estudo inicial de seus conceitos através de alguns exemplos e aplicações para o  Ensino Médio. Apoiamo-nos em Designbased  research (DBR)  ou  Pesquisa  de  Desenvolvimento    proposta  por  Ann  L. Brown,que possibilita a reflexão sobre o saber científico reelaborado para ser utilizado em situações de ensino. Deste modo, com o objetivo de apresentar interessantes aplicações da Probabilidade/Estatística e motivar os estudantes na sua aprendizagem,  este  trabalho  traz  uma  proposta  de  sequência  didática,  isto  é,  um conjunto  de  atividades  planejadas,  visando  auxiliar  o  ensino  dos  conceitos  de Probabilidade/Estatística,  na  educação  básica,  normatizados  pela  Base  Nacional Comum Curricular.
",47195,Lucas Dutra Souza,1474.84,[3],True,Lucas_Souza_CEST.pdf,"[""Transposição Didática"", ""Distribuições Maximais"", ""Pesquisa de Desenvolvimento""]",False,32,Há páginas sem texto extraível.,"[""None"", ""Instituto Federal de Brasília Campus Estrutural Licenciatura em Matemática"", ""DISTRIBUIÇÕES EXTREMAIS MAXIMAIS: UMA PROPOSTA DE TRANSPOSIÇÃO DIDÁTICA PARA O ENSINO MÉDIO"", ""LUCAS DUTRA SOUZA"", ""RESUMO"", ""ABSTRACT"", ""SUMÁRIO"", ""1 INTRODUÇÃO"", ""2 REFERENCIAL TEÓRICO"", ""2.1  Distribuições Maximais"", ""2.2  Sobre transposição didática"", ""2.3  Sobre a BNCC"", ""2.4  Sobre inovar a Educação"", ""3 METODOLOGIA"", ""4 A SEQUENCIA"", ""· Desenvolvimento:"", ""4.1  Aula 1(Motivação)"", ""Como encaminhar"", ""Comentários"", ""4.2  Aula 2 (Trabalhando com frequência relativa)"", ""4.3  Aula 3 (Modelo de probabilidade para extremos)"", ""4.4  Aula 4 (Desafio: Estrutura de defesa)"", ""5 CONSIDERAÇÕES FINAIS"", ""REFERÊNCIAS""]",717954,warning,DISTRIBUIÇÕES EXTREMAIS MAXIMAIS: UMA PROPOSTA DE TRANSPOSIÇÃO DIDÁTICA PARA O ENSINO MÉDIO,2022
"Este  artigo  tem  como  objetivo  analisar  impactos  que  a  participação  familiar  causa  no desenvolvimento do ensino-aprendizagem da matemática dos alunos de uma escola localizada na Região Administrativa de Ceilândia, Distrito Federal. A estratégia metodológica da pesquisa consiste em uma triangulação de dados através do embasamento na literatura e de uma pesquisa quali-quantitativa sobre a relação família-escola no ensino e na aprendizagem da matemática. Nesse processo, fez-se necessário a realização de entrevistas e aplicação de questionários como forma  de  potencializar  a  coleta  de  dados.  Os  resultados,  sinalizam  para  impactos  positivos quando a família se faz presente no desenvolvimento da aprendizagem escolar ao longo do ano.
",45826,Luiz Henrique Vieira da Silva,2083.0,"[1, 2]",True,Luiz_Silva_CEST.pdf,"[""Participação familiar. Relação família-escola. Ensino-aprendizagem na Matemática""]",False,22,Há páginas sem texto extraível.,"[""PARTICIPAÇÃO FAMILIAR NO DESENVOLVIMENTO DO ENSINO-"", ""APRENDIZAGEM NA MATEMÁTICA: O CASO ALUNOS DO 7º ANO"", ""FAMILY PARTICIPATION IN THE TEACHING-LEARNING DEVELOPMENT IN MATHEMATICS: THE CASE OF 7 th  GRADE STUDENTS"", ""RESUMO"", ""ABSTRACT"", ""INTRODUÇÃO"", ""ESTADO, FAMÍLIA E ESCOLA"", ""A RELAÇÃO FAMÍLIA-ESCOLA"", ""APRENDIZAGEM NA MATEMÁTICA E PARTICIPAÇÃO FAMILIAR"", ""ESTRATÉGIA METODOLÓGICA"", ""RESULTADOS E DISCUSSÃO"", ""CONSIDERAÇÕES FINAIS"", ""REFERÊNCIAS BIBLIOGRÁFICAS"", ""APÊNDICES"", ""APÊNDICE A - ENTREVISTA E QUESTIONÁRIO DOS ALUNOS"", ""Roteiro de Entrevista"", ""Questionário"", ""APÊNDICE B - ENTREVISTA E QUESTIONÁRIO DOS PAIS"", ""AGRADECIMENTOS""]",762006,warning,"PARTICIPAÇÃO FAMILIAR NO DESENVOLVIMENTO DO ENSINOAPRENDIZAGEM NA MATEMÁTICA: O CASO DOS ALUNOS DO 7º ANO (Trabalho de Conclusão de Curso) aprovado em: 19/01/2023. Brasília - DF,19 de janeiro de 2023. Banca Examinadora",2023
"Este trabalho apresenta a relação entre o jogo de xadrez e a matemática, destacando como a combinação desses dois elementos pode trazer benefícios para os praticantes. O objetivo principal da pesquisa foi promover o xadrez como uma ferramenta complementar no ensino da matemática, enfatizando a importância de compreender as conexões existentes entre ambos. Para atingir esses objetivos, o estudo se baseou nas etapas da pesquisa bibliográfica, onde foram selecionados textos em pesquisas acadêmicas, livros e sites especializados a fim de realizar um levantamento de dados para entender os objetos de estudo, abordar situações reais em que os dois são usados simultaneamente com o propósito de aprender, ensinar e fornecer exemplos concretos de como eles estão associados. Os resultados obtidos revelaram que as variáveis têm muitos pontos em comum e que ambos podem ser trabalhados paralelamente, com um servindo de apoio ao outro. Por meio da análise dos dados, foi possível identificar que o jogo de xadrez desempenha um papel relevante no ensino da matemática, proporcionando efeitos positivos nos indivíduos e permitindo que as habilidades desenvolvidas sejam aproveitadas pelos professores que o utilizam como uma ferramenta pedagógica.
",41342,Marcelo Pereira Pinho Alves,1653.68,[3],True,Marcelo_Alves_CEST.pdf,"[""jogo de xadrez"", ""matemática"", ""educação"", ""aprendizagem""]",False,25,Há páginas sem texto extraível.,"[""None"", ""Instituto Federal de Educação, Ciência e Tecnologia de Brasília campus Estrutural Licenciatura em Matemática"", ""MARCELO PEREIRA PINHO ALVES"", ""UM ESTUDO SOBRE AS RELAÇÕES EXISTENTES ENTRE O JOGO DE XADREZ E A MATEMÁTICA COM UM OLHAR PEDAGÓGICO"", ""RESUMO"", ""ABSTRACT"", ""SUMÁRIO"", ""1 INTRODUÇÃO"", ""2 METODOLOGIA"", ""3 AS CONTRIBUIÇÕES DO XADREZ PARA O ENSINO DA MATEMÁTICA"", ""4 HABILIDADES DESENVOLVIDAS PELO XADREZ E PELA MATEMÁTICA"", ""5 EXEMPLOS QUE MOSTRAM AS RELAÇÕES EXISTENTES ENTRE O XADREZ E A MATEMÁTICA"", ""5.1 A origem do xadrez e a progressão geométrica"", ""5.2 O xadrez e o plano cartesiano"", ""5.3 O xadrez visto através da geometria"", ""6 CONSIDERAÇÕES FINAIS"", ""REFERÊNCIAS""]",823233,warning,UM ESTUDO SOBRE AS RELAÇÕES EXISTENTES ENTRE O JOGO DE XADREZ E A MATEMÁTICA COM UM OLHAR PEDAGÓGICO,2023
"O presente trabalho apresenta uma validação de Sequência Didática, aplicada no Ensino Médio Técnico do Instituto Federal de Brasília, Campus Estrutural, acerca do Conceito de Função, incluindo as diretrizes da Base Nacional Comum Curricular (BNCC) e a Lei do Novo Ensino Médio (n 13.415). O levantamento bibliográfico atinente permitiu a delimitação do tema e a escolha ferramental a partir da motivação inicial acerca dos novos desafios que a Educação enfrenta no mundo contemporâneo. A Sequência Didática foi produzida à luz dos pensamentos matemático, estatístico e computacional, sendo aplicada em formato de oficina e, posteriormente, passando por validação interna e externa. Verificou-se, segundo os métodos de validação, que esse instrumento pedagógico contribuiu significativamente para a aprendizagem discente.
",57111,Mariana da Silva Costa Fernandes Vianna,1269.13,[3],True,Mariana_Viana_CEST.pdf,"[""Função Matemática"", ""Sequência Didática"", ""Ensino Médio Técnico"", ""BNCC""]",False,45,Há páginas sem texto extraível.,"[""None"", ""INSTITUTO FEDERAL DE BRASÍLIA CAMPUS ESTRUTURAL LICENCIATURA EM MATEMÁTICA"", ""FUNÇÃO MATEMÁTICA: UMA SEQUÊNCIA DIDÁTICA PARA O ENSINO MÉDIO TÉCNICO"", ""BRASÍLIA 2022"", ""RESUMO"", ""ABSTRACT"", ""1. INTRODUÇÃO"", ""2. MATERIAIS E METODOLOGIA"", ""2. MATERIAIS E METODOLOGIA > 2.1. Público-Alvo"", ""2. MATERIAIS E METODOLOGIA > 2.2. Aplicação da SD"", ""A Função do Crime"", ""A Função do Crime > 2.3. Criação da SD"", ""A Função do Crime > 2.4. Os pensamentos na Elaboração da SD"", ""A Função do Crime > 2.4. Os pensamentos na Elaboração da SD > 2.4.1. Pensamento Estatístico"", ""A Função do Crime > 2.4. Os pensamentos na Elaboração da SD > 2.4.2. Pensamento Matemático"", ""A Função do Crime > 2.4. Os pensamentos na Elaboração da SD > 2.4.3. Pensamento Computacional"", ""A Função do Crime > 2.5. Critério para validação"", ""A Função do Crime > 2.5. Critério para validação > 2.5.1. Teste t Pareado"", ""3. RESULTADOS E DISCUSSÃO"", ""3. RESULTADOS E DISCUSSÃO > 3.1. Validação Interna"", ""3. RESULTADOS E DISCUSSÃO > 3.2. Validação Externa > 3.2.1. Teste T Pareado"", ""4. CONSIDERAÇÕES FINAIS"", ""REFERÊNCIAS"", ""Apêndice 1"", ""Informações para a decisão do Júri (seção 1):"", ""Argumentos (seção 2):"", ""Argumentos (seção 2): > e) T5, T1, T2, T6, T5 e T4"", ""20. A foto abaixo é uma:"", ""Apêndice 2"", ""Informações para o Júri (seção 1):"", ""Argumentos (seção 2)"", ""20. A foto abaixo é da:"", ""Apêndice 3"", ""Apêndice 4""]",4754155,warning,Função Matemática: Uma Sequência Didática para o Ensino Médio Técnico,2022
"O presente trabalho apresenta um relato de experiência sobre a execução de um projeto de pesquisa em ensino (Projeto PIPA), que aconteceu no âmbito do Instituto Federal de Brasília (IFB) no ano de 2018.  O projeto tinha como objetivo o teste de uma metodologia de ensino aprendizagem que se utilizava de oficinas auto instrutivas. As oficinas, por sua vez,  eram executadas em laboratório de informática usando o ambiente  virtual  GeoGebra.    O  público  alvo  era  composto  por  uma  amostra  de estudantes do ensino médio integrado do IFB, colhida em diferentes campi. Durante o projeto, foram coletados dados dos participantes das oficinas através de formulários. Com isto, foi possível realizar uma a análise preliminar dessa metodologia de forma quantitativa descritiva. O relato também apresenta como essa experiência influenciou a minha formação como matemático durante todo o curso.
",53041,Mateus Cardoso Mota,1128.53,"[41, 42, 43, 44, 45, 46]",True,Mateus_Mota_CEST.pdf,"[""GeoGebra"", ""Tecnologias Digitais (TDs)"", ""Oficinas""]",False,47,Há páginas sem texto extraível.,"[""None"", ""OFICINAS AUTOINSTRUTIVAS NO AMBIENTE VIRTUAL GEOGEBRA:"", ""MATEUS CARDOSO MOTA"", ""Banca Examinadora"", ""RESUMO"", ""Abstract"", ""Gráficos"", ""LISTA DE ILUSTRAÇÕES"", ""LISTA DE TABELAS"", ""LISTA DE ABREVIATURAS E SIGLAS"", ""SUMÁRIO"", ""1 INTRODUÇÃO"", ""2 FUNDAMENTAÇÃO TEÓRICA > 2.1  Ensino Médio"", ""2 FUNDAMENTAÇÃO TEÓRICA > 2.2  Índices de Avaliação do Ensino Médio"", ""2 FUNDAMENTAÇÃO TEÓRICA > 2.3  Uso do GeoGebra em Sala de Aula"", ""3 RELATO DE EXPERIÊNCIA > 3.1  Projeto PIPA"", ""3 RELATO DE EXPERIÊNCIA > 3.2  Metodologia das Oficinas"", ""6. Coleta posterior de dados"", ""6. Coleta posterior de dados > 3.3  Descrição da População, Amostra e Técnica de Amostragem"", ""6. Coleta posterior de dados > 3.4  Coleta de Dados"", ""6. Coleta posterior de dados > 3.5  Analise de Dados"", ""4 CONCLUSÃO > 4.1  Conclusão e Resultado do Projeto"", ""4 CONCLUSÃO > 4.1  Conclusão e Resultado do Projeto > 4.1.1  PIBIC"", ""4 CONCLUSÃO > 4.2  Considerações Finais"", ""REFERÊNCIAS"", ""APÊNDICE A - Formulário de Entrada e Saída"", ""Questionário de saída"", ""Questionário de Entrada"", ""1)Sexo"", ""2)Idade"", ""3)Cursando"", ""confuso)"", ""APÊNDICE B - Oficina Métricas"", ""ANEXO A - OFICINA CICLO TRIGONOMÉTRICO INTERATIVO"", ""INIG G GG G SG  G GIRE,"", ""INIG G GG G SG  G GIRE, > B) MANIPULAÇÃO DA FIGURA DINÂMICA"", ""INIG G GG G SG  G GIRE, > C) EXPLORAÇÃO DE CONCEITOS"", ""Parte 2"", ""Parte 2 > B) MANIPULAÇÃO DA FIGURA DINÂMICA"", ""Parte 2 > C) EXPLORAÇÃO DE CONCEITOS"", ""Parte 2 > D) FIXANDO CONCEITOS"", ""Parte 3"", ""Parte 3 > B) MANIPULAÇÃO DA FIGURA DINÂMICA:"", ""Parte 3 > C) GENERALIZAÇÃO DE IDEIAS:"", ""Parte 3 > D) GENERALIZAÇÃO DE CONCEITOS:"", ""Parte 3 > E) MANIPULAÇÃO DA FIGURA DINÂMICA:""]",2432562,warning,OFICINAS AUTOINSTRUTIVAS NO AMBIENTE VIRTUAL GEOGEBRA: Um Relato de Experiência de Participação do Projeto PIPA,2023
